FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,TKM,Turkmenistan,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.828061736076,87.63152889395974,87.43499605184348,87.23846320972723,87.04193036761097,86.84539752549472,86.64886468337852,86.45233184126226,86.25579899914601,86.05926615702975,85.8627333149135,85.66620047279724,85.46966763068104,85.27313478856479,85.07660194644853,84.88006910433228,84.68353626221602,84.48700342009977,84.29047057798351,84.09393773586731,83.89740489375106,83.7008720516348,83.7008720516348,
A,Annual,TKM,Turkmenistan,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.68295927407614,57.45577896014785,57.23045739791172,57.00643160849694,56.78370291516691,56.57085088130513,56.36858329804375,56.17760798793466,55.99633798276134,55.82663605427126,55.6674897496876,55.519017745595,55.38194537418541,55.2564125973788,55.14136132341802,55.0381161662746,54.94620980493211,54.86516417298999,54.79571329609416,54.73798473546942,54.69088572051204,54.65513298517092,54.96164516998525,
A,Annual,TKM,Turkmenistan,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2389397841726577,0.2389397841726577,0.2389397841726577,0.2389397841726577,0.2389397841726577,0.271485323741004,0.3040308633093503,0.3365764028776965,0.3691219424460428,0.4016674820143891,0.4342130215827353,0.4667585611510674,0.4993041007194137,0.5318496402877599,0.5643951798561062,0.5969407194244525,0.6294862589927988,0.662031798561145,0.6945773381294913,0.7271228776978376,0.7596684172661838,0.7922139568345301,0.7922139568345301,
A,Annual,TKM,Turkmenistan,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.64878334532375,48.64878334532375,48.64878334532375,48.64878334532375,48.64878334532375,48.95956748201445,49.27035161870504,49.58113575539574,49.89191989208632,50.20270402877702,50.51348816546761,50.82427230215831,51.13505643884889,51.44584057553959,51.75662471223029,52.06740884892088,52.37819298561158,52.68897712230216,52.99976125899286,53.31054539568345,53.62132953237415,53.93211366906473,53.93211366906473,
A,Annual,TKM,Turkmenistan,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.46534981201334,22.57378769177854,22.68271249093495,22.79163446704333,22.90055510637542,23.18020057275832,23.46901848541695,23.76762981152894,24.07469613649444,24.39182184662143,24.71815549256096,25.05381506979833,25.39943540695617,25.75514940485807,26.12006753572203,26.49533643460624,26.88057054638429,27.27537409978843,27.68039011599932,28.09574080122239,28.52050012648525,28.95529870425569,29.21887247383065,
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_1A,Monitoring (availability etc.) (SDG 3.1.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,70.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_1B,Sustainable & efficient use management (SDG 3.1.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,60.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_1C,Pollution control (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,50.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_1D,Ecosystems & biodiversity (SDG 3.1.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_1E,Disaster Risk Reduction (SDG 3.1.e),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,70.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_2A,Basin management (SDG 3.2.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_2B,Aquifer management (SDG 3.2.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_2C,Data & info sharing within country (SDG 3.2.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_3_2D,Transboundary data & info sharing (SDG 3.2.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0
A,Annual,TKM,Turkmenistan,WB_EWSA_SDG_6_5_1,Degree of IWRM implementation (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
A,Annual,TUR,Turkiye,WB_EWSA_AS_4190,Total renewable water resources per capita,_T,Total,M3_IH_YR,Cubic meters per inhabitant per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,6708.2876392,6541.924896476,6377.783227226,6214.313767222,6059.272513891,5912.633739109,5775.351123471,5639.867637957,5506.083350392,5380.180842727,5262.341920219,5154.296898122,5050.12126019,4947.011567824,4848.173134586,4753.941941248,4659.888173695,4568.103712361,4471.484103325,4367.622541638,4268.360455375,4174.630968837,4086.695734996,4004.263897644,3925.08751591,3848.901652432,3777.517231441,3711.636895544,3648.897558719,3586.49131436,3524.678982699,2967.0,3415.595265778,3366.587346093,3320.029002242,3275.951391012,3234.190121652,3194.197164205,3155.910557378,3119.48405267,3084.880111806,3052.089313076,3020.900074322,2990.787949092,2956.86258881,2920.036484448,2884.925987674,2851.16783956,2813.934598814,2769.523633166,2711.563668297,2644.5297365,2591.483024904,2546.830446641,2506.634734004,2478.980448295,2457.844596666,2440.986807908,2430.55032679,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4192,Dependency ratio,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,1.518438178,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4254,Agricultural water withdrawal as % of total water withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.46835443,74.283912161,76.025103242,77.696405147,79.301942981,80.845523474,82.330665117,83.760624936,80.01016002,81.347951367,78.726488382,76.253284559,83.146925637,83.259215993,83.365655625,84.345633738,80.933111164,85.814258977,85.745752045,86.147323794,86.0631797,85.862923367,85.188147397,86.706707246,87.571741266,87.045482352,87.117959081,87.275398719,86.902550253,100.0,86.927011735,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4255,Municipal water withdrawal as % of total withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.455696203,15.657937689,14.892855982,14.158483672,13.453008184,12.774756835,12.122183596,11.493857325,16.256032512,12.29179844,12.532875036,12.669380184,13.514103333,13.431389468,13.352985287,12.365344946,10.823613425,10.848261512,10.754742426,10.303126656,10.224754014,10.042349039,10.215945224,10.280373832,10.709915375,11.13243022,11.086959419,10.902614923,11.215286275,13.118866112,11.064675742,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4256,Industrial water withdrawal as % of total water withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.075949367,10.05815015,9.082040776,8.145111181,7.245048835,6.379719691,5.547151287,4.74551774,3.733807468,6.360250193,8.740636582,11.077335257,3.33897103,3.309394539,3.281359088,3.289021316,3.127826708,3.337479511,3.499505529,3.54954955,3.712066287,4.094727594,4.59590738,3.012918922,1.7235139,1.822087427,1.844493219,1.821986358,1.882163472,2.292468715,2.008312523,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4257,Total water withdrawal per capita,_T,Total,M3_IH_YR,Cubic meters per inhabitant per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.920429374,547.038595114,548.8511988,550.99940489,553.650651726,556.443225652,559.335901493,562.357463796,601.748889837,572.781744795,572.761971337,572.269054615,534.430695362,543.281994431,552.113745625,555.006003767,587.040630226,593.549854683,606.597953892,635.65143115,641.978699233,662.938359082,656.913460907,696.044975802,710.588074612,692.057556984,703.480641204,728.493058884,722.395605839,620.775822436,741.658310501,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4261,Fresh surface water withdrawal,_T,Total,M3_YEAR,Cubic meters per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,30.704375,29.90875,29.113125,29.1985,29.283875,29.36925,29.454625,29.54,32.32,33.82,35.385,36.95,37.16,37.37,39.11,44.55,43.328985,44.91358,45.71582,46.51806,40.758,47.99108,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4262,Fresh groundwater withdrawal,_T,Total,M3_YEAR,Cubic meters per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,10.234791667,9.969583333,9.704375,10.339583333,10.974791667,11.61,12.015,12.42,12.81,13.14,13.35,13.56,14.08,14.6,14.6,15.06,15.46,16.18,16.62,15.5842,17.642,16.47856,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4324,Percentage of area equipped for irrigation by surface water,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,83.704372088,83.476233434,83.25408644,83.037698127,82.826847436,82.621324482,82.420929854,81.967792117,81.528414973,81.102180987,80.688509119,78.934692731,77.968677724,77.026021334,76.105886451,75.207475492,74.330028097,73.47281898,80.006102677,87.814680435,97.312343426,109.11360799,124.172224634,144.052742423,171.512673753,113.572047358,111.195928753,110.353535354,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4328,Percentage of the area equipped for irrigation actually irrigated,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,75.326008531,76.614999419,77.870137226,79.092738305,80.284051633,81.445263071,82.577499298,83.419585607,84.236099987,85.028189841,85.796934944,86.701721992,95.156280975,103.406405452,96.628804004,90.011218337,83.548047726,77.23394981,78.275315517,79.519955345,81.033825091,82.914874925,85.315126879,88.483960565,92.860906696,53.21975166,53.237206672,54.573512907,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4331,Percentage of the cultivated area equipped for irrigation,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,14.708964122,14.702757413,14.789991281,14.785325949,15.074667819,15.650431663,15.937312276,16.222720505,16.371760843,16.687294707,17.171830899,17.407255202,17.528177748,18.175905441,18.059156374,18.320303691,19.25568094,20.268134576,20.83683602,21.271918992,21.43690647,22.392156863,22.501050862,20.64973116,18.710573589,16.886542158,15.201805069,13.566518182,11.778472821,9.927377809,14.962194859,15.068376432,14.934629568,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4471,Dam capacity per capita,_T,Total,M3_POP,Cubic meters per person,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,358.240313436,349.665267387,373.745330896,369.745795507,365.102668016,358.22289478,351.543111863,347.294306818,379.128707066,381.138520002,373.039361074,1126.345409117,1104.77369156,1085.022716743,1063.344589679,1042.676963579,1022.929138318,1032.788665404,1014.747951993,1007.690607197,1018.879426281,1062.992044428,1043.884236657,1209.227141113,1383.797394551,1423.147756551,1451.737718624,1484.654758218,2305.565234408,2271.218507204,2320.358139367,2282.689664555,2261.45981444,2343.564820791,2361.362782786,2367.169034432,2375.203898416,2347.342433998,2326.663737954,2299.808658868,2293.249723946,2268.873577254,2245.68800421,2223.30313985,2198.083578544,2170.707651246,2151.779472126,2126.600285402,2091.833234374,2065.704328942,2022.473735456,1972.47514312,1932.909197386,1899.604183082,1869.62341072,1848.996911268,1833.232315622,1820.658598325,1812.874341145,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4541,Interannual variability (WRI),_T,Total,IX_0T5,Score 0-5,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4542,Seasonal variability (WRI),_T,Total,IX_0T5,Score 0-5,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,
A,Annual,TUR,Turkiye,WB_EWSA_AS_4550,Water Stress (SDG 6.4.2),_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.471365966,23.972607464,24.473848962,24.97509046,25.476331957,25.977573455,26.478814953,26.980056451,31.196612939,30.40865087,29.620688801,28.832726732,29.367959098,29.903191463,30.438423828,30.802662854,31.166901879,33.52150338,34.880784372,36.199212657,37.517640942,38.059867786,38.60209463,39.894525737,44.276907079,43.667076432,45.378875436,46.301582114,46.128099235,43.378147515,47.886533462,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.03239361702123,88.86127659574464,88.69015957446805,88.51904255319147,88.34792553191488,88.1768085106383,88.00569148936165,87.83457446808507,87.66345744680848,87.49234042553189,87.3212234042553,87.15010638297872,86.97898936170208,86.80787234042549,86.6367553191489,86.46563829787232,86.29452127659573,86.12340425531914,85.95228723404256,85.78117021276591,85.61005319148933,85.61005319148933,85.61005319148933,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7372293594466,97.76330967568052,97.78938999191448,97.8154703081484,97.84155062438236,97.8676309406163,97.89371125685024,97.91979157308418,97.94587188931813,97.97195220555209,97.998032521786,98.02411283801996,98.05019315425388,98.07627347048782,98.10235378672176,98.12843410295572,98.15451441918964,98.1805947354236,98.20667505165753,98.23275536789149,98.25883568412542,98.25883568412542,98.25883568412542,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.66799095277004,94.67786737928304,94.69328711916091,94.71065077712876,94.73001638151152,94.75106206150816,94.7740393600747,94.79871704433812,94.82526301027538,94.8533265956506,94.88307174678648,94.914366484227,94.94738030785888,94.98095692390191,95.0154673554724,95.05074068677852,95.08681130065476,95.12337357816888,95.16060247096608,95.19830330558646,95.236408558442,95.29509787505346,95.35240168344804,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_ST_BS,Basic and safely managed sanitation coverage (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.10131072998047,24.10131072998047,24.37943458557129,24.65815353393555,24.22267150878906,23.76219177246094,23.2766284942627,23.4954662322998,23.64282035827637,23.71660614013672,23.71472358703613,23.63506889343262,23.47552871704102,23.23398017883301,22.90829086303711,22.4963207244873,21.99592399597168,21.40494155883789,20.72120475769043,19.94254302978516,19.06677055358887,17.61259460449219,16.14108085632324,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_ST_BS,Basic and safely managed sanitation coverage (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.75015258789063,53.75015258789063,53.81935501098633,53.88859176635742,52.46222305297852,51.00492858886719,49.51663970947266,48.08333587646484,46.61338043212891,45.10646820068359,43.56229400634766,41.98054885864258,40.36092376708984,38.70311737060547,37.00681304931641,35.27170562744141,33.49748229980469,31.68383026123047,29.8304386138916,27.9369945526123,26.00202369689941,23.95647621154785,21.88257026672363,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_ST_BS,Basic and safely managed sanitation coverage (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.29626846313477,43.4738655090332,43.80212783813477,44.12621307373047,43.20671081542969,42.2436637878418,41.2379150390625,40.47412872314453,39.64204788208008,38.74105834960938,37.77176284790039,36.73410797119141,35.62862396240234,34.45389938354492,33.21106719970703,31.90040969848633,30.52248954772949,29.0775146484375,27.5661563873291,25.98874664306641,24.34484481811523,22.47004127502441,20.56329154968262,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3133333333335,30.3133333333335,30.3133333333335,30.3133333333335,30.3133333333335,30.3133333333335,30.3133333333335,32.47333333333336,34.63333333333412,36.79333333333398,38.95333333333383,41.11333333333369,43.27333333333354,45.43333333333339,47.59333333333416,49.75333333333401,51.91333333333387,54.07333333333372,56.23333333333358,58.39333333333343,60.55333333333419,60.55333333333419,60.55333333333419,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.08333333333331,94.08333333333331,94.08333333333331,94.08333333333331,94.08333333333331,94.08333333333331,94.08333333333331,94.33333333333331,94.58333333333331,94.83333333333331,95.08333333333331,95.33333333333331,95.58333333333331,95.83333333333331,96.08333333333331,96.33333333333331,96.58333333333331,96.83333333333331,97.08333333333331,97.33333333333331,97.58333333333331,97.58333333333331,97.58333333333331,
A,Annual,TUR,Turkiye,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.59866751880331,71.98065403853619,72.3849525075492,72.78542870351505,73.18271537546708,73.57490004639637,73.96389510458147,75.1895174877978,76.38911037285956,77.56121106641135,78.70740399194514,79.82749997608947,80.92293387188944,81.98895899784372,83.02836740979737,84.04133793522256,85.02899295720388,85.99110742296426,86.92924891863983,87.84365397787687,88.73501382599437,88.90683311183847,89.07458242511568,
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_1A,Monitoring (availability etc.) (SDG 3.1.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,90.0
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_1B,Sustainable & efficient use management (SDG 3.1.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,80.0
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_1C,Pollution control (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_1D,Ecosystems & biodiversity (SDG 3.1.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,70.0
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_1E,Disaster Risk Reduction (SDG 3.1.e),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,80.0
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_2A,Basin management (SDG 3.2.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,80.0
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_2B,Aquifer management (SDG 3.2.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,70.0
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_2C,Data & info sharing within country (SDG 3.2.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,80.0
A,Annual,TUR,Turkiye,WB_EWSA_SDG_3_2D,Transboundary data & info sharing (SDG 3.2.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,70.0
